time,temperature_2m (?C),relative_humidity_2m (%),apparent_temperature (?C),rain (mm),weather_code (wmo code),cloud_cover (%)
2020-12-23T03:00,23.5,78,25.7,2,61,49
2020-12-23T04:00,23.2,81,25.6,0.4,51,42
2020-12-23T05:00,23,82,25.5,0.1,51,47
2020-12-23T06:00,22.8,83,25.2,0.1,51,39
2020-12-23T07:00,23.1,79,25.3,0,2,58
2020-12-23T08:00,24.4,73,26.6,0,2,51
2020-12-23T09:00,25.7,68,27.9,0,2,52
2020-12-23T10:00,27.3,63,29.2,0,1,41
2020-12-23T11:00,29.4,58,31.5,0,1,40
2020-12-23T12:00,30.6,54,33.7,0,1,46
2020-12-23T13:00,31.3,52,33.7,0,3,93
2020-12-23T14:00,31.1,54,33.7,0,3,100
2020-12-23T15:00,30.8,55,33.2,0,2,76
2020-12-23T16:00,28.3,70,32.3,0.3,51,65
2020-12-23T17:00,28,72,32,0.2,51,56
2020-12-23T18:00,26.9,80,31.4,0.1,51,74
2020-12-23T19:00,26.5,87,31.5,0,2,63
2020-12-23T20:00,26.1,87,31,0,2,78
2020-12-23T21:00,25.8,88,30.6,0,1,34
2020-12-23T22:00,25.6,89,30.6,0,1,27
2020-12-23T23:00,24.8,94,30.3,0,1,22
2020-12-24T00:00,25,91,30.4,0,1,29
2020-12-24T01:00,24.3,94,29.3,0,1,40
2020-12-24T02:00,24,96,29,0,1,45
2020-12-24T03:00,24.3,93,29.7,0.1,51,100
2020-12-24T04:00,24.2,95,29.3,0,3,82
2020-12-24T05:00,23.8,98,28.8,0,1,39
2020-12-24T06:00,23.4,98,28.1,0,0,16
2020-12-24T07:00,24.3,94,29.5,0,1,39
2020-12-24T08:00,26.1,81,30.8,0,1,38
2020-12-24T09:00,27.9,72,32,0,0,18
2020-12-24T10:00,29.6,64,32.2,0.1,51,28
2020-12-24T11:00,30.8,58,32.8,0.5,53,37
2020-12-24T12:00,31.3,56,33.4,0.2,51,41
2020-12-24T13:00,31.4,56,33.6,0.5,53,46
2020-12-24T14:00,31.2,57,32.8,0.2,51,82
2020-12-24T15:00,30.1,61,31.8,0.4,51,55
2020-12-24T16:00,29.7,63,31.6,0.2,51,34
2020-12-24T17:00,28.6,69,31.6,0.1,51,31
2020-12-24T18:00,27.4,76,30.8,0,1,28
2020-12-24T19:00,27.1,76,30.5,0,0,18
2020-12-24T20:00,26.8,78,31,0,1,22
2020-12-24T21:00,26.2,82,30.6,0,0,18
2020-12-24T22:00,26,83,30.4,0,0,8
2020-12-24T23:00,25.5,85,29.9,0,0,8
2020-12-25T00:00,25.1,87,29.5,0,1,33
2020-12-25T01:00,24.7,88,29,0,1,46
2020-12-25T02:00,24.5,89,29,0,1,45
2020-12-25T03:00,24.2,92,29.1,0,1,46
2020-12-25T04:00,23.9,92,28.5,0,1,40
2020-12-25T05:00,23.9,91,28.3,0,1,35
2020-12-25T06:00,23.6,91,27.7,0,1,31
2020-12-25T07:00,24.4,89,29.1,0,1,47
2020-12-25T08:00,26,84,30.8,0,1,41
2020-12-25T09:00,27.9,74,32.3,0,2,58
2020-12-25T10:00,29.4,66,33.5,0,1,45
2020-12-25T11:00,30.7,59,34.8,0,1,46
2020-12-25T12:00,32,55,36.5,0,0,18
2020-12-25T13:00,32.6,51,36.3,0,1,41
2020-12-25T14:00,32.1,51,35,0,1,39
2020-12-25T15:00,31.9,52,33.6,0,1,38
2020-12-25T16:00,30.7,57,33.3,0.2,51,53
2020-12-25T17:00,29.6,62,32.9,0.1,51,85
2020-12-25T18:00,28.4,69,32.3,0.1,51,30
2020-12-25T19:00,28.4,72,33.3,0,1,41
2020-12-25T20:00,27.9,75,32.8,0,1,26
2020-12-25T21:00,27.1,83,32.3,0,1,26
2020-12-25T22:00,26.5,87,31.7,0,1,32
2020-12-25T23:00,26,87,30.9,0,1,21
2020-12-26T00:00,25.7,84,30,0,0,5
2020-12-26T01:00,25,83,28.7,0,0,4
2020-12-26T02:00,24.6,84,28.1,0,0,1
2020-12-26T03:00,24.3,86,28,0,0,2
2020-12-26T04:00,23.9,88,27.8,0,0,2
2020-12-26T05:00,23.6,90,27.6,0,1,24
2020-12-26T06:00,23.3,91,27.1,0,1,20
2020-12-26T07:00,24.3,86,28.4,0,1,27
2020-12-26T08:00,26,78,29.9,0,1,26
2020-12-26T09:00,27.6,71,31.7,0,0,6
2020-12-26T10:00,29.1,67,34.1,0,0,4
2020-12-26T11:00,30.3,60,35.6,0,1,33
2020-12-26T12:00,31.4,56,36.5,0,1,29
2020-12-26T13:00,32.2,51,36.7,0,1,34
2020-12-26T14:00,32.8,47,36.1,0,1,34
2020-12-26T15:00,33.1,45,35.7,0,1,38
2020-12-26T16:00,32.7,45,35.2,0,2,67
2020-12-26T17:00,30.2,62,33.1,0,1,39
2020-12-26T18:00,28.3,70,31.6,0,1,33
2020-12-26T19:00,27.5,75,31.2,0,1,47
2020-12-26T20:00,27,78,30.9,0,1,43
2020-12-26T21:00,26.5,80,30.6,0,1,35
2020-12-26T22:00,26.1,83,30.3,0,1,38
2020-12-26T23:00,25.6,86,30.2,0,1,40
2020-12-27T00:00,25.3,87,30.1,0,1,33
2020-12-27T01:00,25,89,30.1,0,1,41
2020-12-27T02:00,24.7,91,29.6,0,2,52
2020-12-27T03:00,24.3,94,29.4,0,1,32
2020-12-27T04:00,23.9,96,29,0,1,27
2020-12-27T05:00,23.6,97,28.5,0,0,17
2020-12-27T06:00,23.4,97,28.1,0,0,19
2020-12-27T07:00,23.9,95,28.7,0,0,19
2020-12-27T08:00,25.9,85,30.6,0,0,9
2020-12-27T09:00,27.7,76,32.6,0,0,3
2020-12-27T10:00,29.6,64,34.1,0.1,51,38
2020-12-27T11:00,30.5,60,34.8,0.1,51,35
2020-12-27T12:00,31.3,56,35.6,0,1,26
2020-12-27T13:00,31.8,53,36.2,0,1,44
2020-12-27T14:00,32.2,51,36.4,0.1,51,34
2020-12-27T15:00,32,52,35.9,0,1,46
2020-12-27T16:00,31.9,52,35.8,0,2,55
2020-12-27T17:00,30.3,60,33.1,0.1,51,72
2020-12-27T18:00,27.6,77,30.9,0.1,51,44
2020-12-27T19:00,27.2,78,30.4,0,1,46
2020-12-27T20:00,26.6,80,29.9,0,1,31
2020-12-27T21:00,26.1,83,29.7,0,1,31
2020-12-27T22:00,25.6,85,30,0,1,31
2020-12-27T23:00,25.4,87,30.2,0,1,35
2020-12-28T00:00,25.1,89,30.3,0,2,54
2020-12-28T01:00,24.8,91,30,0,2,58
2020-12-28T02:00,24.4,93,29.7,0,1,42
2020-12-28T03:00,23.9,96,29,0,1,38
2020-12-28T04:00,23.5,98,28.3,0,1,34
2020-12-28T05:00,23.3,98,28,0,1,32
2020-12-28T06:00,23,99,27.6,0,1,24
2020-12-28T07:00,23.9,96,28.8,0,1,22
2020-12-28T08:00,25.8,86,30.5,0,1,44
2020-12-28T09:00,27.4,75,31.9,0,1,37
2020-12-28T10:00,29,66,33,0,1,47
2020-12-28T11:00,30.2,60,34,0.1,51,63
2020-12-28T12:00,31,56,35.4,0.1,51,58
2020-12-28T13:00,31.7,52,36.3,0.2,51,47
2020-12-28T14:00,32,50,36.1,0.2,51,64
2020-12-28T15:00,31.8,50,35,0,1,35
2020-12-28T16:00,31.3,53,34.2,0.2,51,39
2020-12-28T17:00,30.1,60,33,0.1,51,27
2020-12-28T18:00,28.9,66,32.3,0,0,13
2020-12-28T19:00,28.3,73,31.9,0,1,29
2020-12-28T20:00,27.1,77,30.3,0,1,28
2020-12-28T21:00,26.4,78,29.7,0,1,37
2020-12-28T22:00,26,79,29.6,0,1,32
2020-12-28T23:00,25.8,81,29.8,0,1,34
2020-12-29T00:00,25.4,83,29.7,0,1,32
2020-12-29T01:00,24.9,87,29.5,0,1,40
2020-12-29T02:00,24.5,90,29,0,1,37
2020-12-29T03:00,24.1,93,28.8,0,1,34
2020-12-29T04:00,23.5,96,28.1,0,1,34
2020-12-29T05:00,23,97,27.6,0,1,37
2020-12-29T06:00,22.9,98,27.5,0,1,44
2020-12-29T07:00,24.2,93,28.9,0,1,40
2020-12-29T08:00,26.2,82,30.9,0,1,40
2020-12-29T09:00,28.4,69,32.5,0,1,38
2020-12-29T10:00,30,61,33.7,0.1,51,52
2020-12-29T11:00,31,56,34.6,0,1,47
2020-12-29T12:00,31.9,50,34.6,0,1,43
2020-12-29T13:00,33.1,44,36,0,2,55
2020-12-29T14:00,33.8,39,35.8,0,1,36
2020-12-29T15:00,34.1,36,35.4,0,2,55
2020-12-29T16:00,33.7,36,35.4,0,2,68
2020-12-29T17:00,32.9,39,34.6,0,3,88
2020-12-29T18:00,30.8,54,33.3,0,3,88
2020-12-29T19:00,28.1,77,31.8,0,3,87
2020-12-29T20:00,27.5,83,31.6,0,3,88
2020-12-29T21:00,27.1,84,31.4,0,2,75
2020-12-29T22:00,26.8,84,31.1,0,3,96
2020-12-29T23:00,26.7,84,31.1,0,3,100
2020-12-30T00:00,26.5,85,31.1,0,3,100
2020-12-30T01:00,26.2,87,31.3,0,2,63
2020-12-30T02:00,25.8,89,31,0,2,80
2020-12-30T03:00,25.5,91,30.9,0,3,80
2020-12-30T04:00,25.4,91,30.9,0,3,90
2020-12-30T05:00,25.4,90,30.6,0,3,98
2020-12-30T06:00,25.3,91,30.3,0,3,82
2020-12-30T07:00,25.2,91,30.4,0,2,67
2020-12-30T08:00,26.3,85,30.7,0.1,51,64
2020-12-30T09:00,28.3,60,30.3,0,1,45
2020-12-30T10:00,29.9,39,29.4,0,3,81
2020-12-30T11:00,30.4,38,29.9,0,0,16
2020-12-30T12:00,31.6,36,32.4,0,1,33
2020-12-30T13:00,32.3,34,33.4,0,1,31
2020-12-30T14:00,32.6,34,33.3,0,3,90
2020-12-30T15:00,32.1,38,32.4,0,1,49
2020-12-30T16:00,31.4,41,32.1,0,3,90
2020-12-30T17:00,30.5,45,31.6,0,3,90
2020-12-30T18:00,28.1,68,31.2,0,2,73
2020-12-30T19:00,27.3,66,30.2,0,1,41
2020-12-30T20:00,27.6,49,26.9,0,1,35
2020-12-30T21:00,26.4,53,26.3,0.1,51,36
2020-12-30T22:00,25.4,58,26,0.2,51,32
2020-12-30T23:00,25.2,60,26.3,0.1,51,35
2020-12-31T00:00,24.7,67,26.3,0,1,34
2020-12-31T01:00,23.9,73,26.3,0.2,51,48
2020-12-31T02:00,23.6,70,25.4,0.1,51,41
2020-12-31T03:00,23.8,67,24.6,0,3,83
2020-12-31T04:00,23.7,65,23.2,0,3,89
2020-12-31T05:00,23.8,63,23,0,1,34
2020-12-31T06:00,23.3,64,22.3,0,1,36
2020-12-31T07:00,23.4,65,23.2,0,2,53
2020-12-31T08:00,24.6,58,24.1,0,2,59
2020-12-31T09:00,25.4,57,24.6,0,1,37
2020-12-31T10:00,27.5,51,27.1,0,1,28
2020-12-31T11:00,29,48,30.1,0,1,34
2020-12-31T12:00,29.9,46,31.5,0,1,39
2020-12-31T13:00,30.6,43,31,0,1,37
2020-12-31T14:00,30.3,43,30.1,0,1,39
2020-12-31T15:00,30.8,42,31.1,0,1,44
2020-12-31T16:00,30.8,42,30.6,0,1,47
2020-12-31T17:00,29.6,44,29.2,0,2,52
2020-12-31T18:00,27.6,48,26.3,0,1,44
2020-12-31T19:00,27.5,48,26.4,0,3,99
2020-12-31T20:00,26.7,49,25.8,0,3,89
2020-12-31T21:00,25.9,51,25.4,0,1,46
2020-12-31T22:00,25.1,54,25.1,0,1,37
2020-12-31T23:00,24.5,56,24.7,0,1,40
2021-01-01T00:00,24.1,58,24.3,0,1,44
2021-01-01T01:00,23.7,59,23.8,0,1,36
2021-01-01T02:00,23,61,23.1,0,1,41
2021-01-01T03:00,22.7,62,22.7,0,2,50
2021-01-01T04:00,22.5,62,22.5,0,2,63
2021-01-01T05:00,22.3,63,22.3,0,3,94
2021-01-01T06:00,22.2,63,22.3,0,2,50
2021-01-01T07:00,22.7,63,23.1,0,1,47
2021-01-01T08:00,24,57,23.8,0,2,71
2021-01-01T09:00,25.2,53,25.1,0,1,32
2021-01-01T10:00,26.9,49,27.2,0,1,36
2021-01-01T11:00,28.2,47,29.7,0,1,49
2021-01-01T12:00,29.3,46,31,0,1,42
2021-01-01T13:00,30.1,44,31.9,0,2,50
2021-01-01T14:00,30.8,41,32.2,0,2,55
2021-01-01T15:00,30.9,40,31.6,0,2,67
2021-01-01T16:00,30.6,40,30.3,0,3,89
2021-01-01T17:00,29.1,43,27.7,0,2,73
2021-01-01T18:00,28.2,46,27.3,0,3,100
2021-01-01T19:00,27.4,49,27.6,0,3,92
2021-01-01T20:00,26.5,50,25.8,0,3,90
2021-01-01T21:00,25.4,52,24.9,0,2,76
2021-01-01T22:00,24.8,53,24.6,0,1,36
2021-01-01T23:00,24.2,55,24.2,0,1,46
2021-01-02T00:00,23.9,56,24.1,0,1,32
2021-01-02T01:00,23.5,57,23.7,0,1,34
2021-01-02T02:00,23.1,58,23.1,0,1,37
2021-01-02T03:00,22.8,59,22.9,0,1,35
2021-01-02T04:00,22.5,61,22.8,0,1,28
2021-01-02T05:00,22.4,62,22.9,0,2,63
2021-01-02T06:00,22.3,62,22.8,0,1,49
2021-01-02T07:00,22.7,65,23.3,0,1,50
2021-01-02T08:00,23.1,66,23.8,0.3,51,67
2021-01-02T09:00,24,63,24.7,0,3,80
2021-01-02T10:00,24.9,60,25.9,0,2,59
2021-01-02T11:00,26.6,54,27.9,0,1,40
2021-01-02T12:00,29,47,31.8,0,0,16
2021-01-02T13:00,30.8,43,34,0,1,29
2021-01-02T14:00,31.5,41,33.6,0,2,66
2021-01-02T15:00,32,40,33.4,0,1,21
2021-01-02T16:00,32.1,40,33.7,0,1,28
2021-01-02T17:00,31.8,41,33.2,0,2,50
2021-01-02T18:00,30.5,46,32.2,0,2,51
2021-01-02T19:00,28.7,50,30.4,0,3,87
2021-01-02T20:00,27.5,58,29.3,0,3,83
2021-01-02T21:00,26.4,66,29,0,2,78
2021-01-02T22:00,25.8,71,28.9,0,2,75
2021-01-02T23:00,25.4,73,28.7,0,1,39
2021-01-03T00:00,25,72,28,0,1,31
2021-01-03T01:00,24.5,66,26.3,0,1,32
2021-01-03T02:00,23.9,63,25.1,0,1,41
2021-01-03T03:00,23.4,64,24.5,0,0,12
2021-01-03T04:00,23,65,24,0,0,19
2021-01-03T05:00,22.6,66,23.6,0,1,23
2021-01-03T06:00,22.4,66,23.2,0,0,18
2021-01-03T07:00,23.1,65,24.3,0,1,48
2021-01-03T08:00,24,62,25.4,0,3,86
2021-01-03T09:00,25.6,59,27.5,0,2,55
2021-01-03T10:00,26.7,58,29.3,0,1,38
2021-01-03T11:00,28.7,52,31.7,0,0,10
2021-01-03T12:00,30.4,47,34.6,0,0,6
2021-01-03T13:00,31.5,45,35.9,0,0,12
2021-01-03T14:00,32.6,42,35.9,0,1,46
2021-01-03T15:00,33.2,40,35.1,0,3,100
2021-01-03T16:00,33.2,41,34.9,0.1,51,54
2021-01-03T17:00,29.9,61,31.9,0.1,51,45
2021-01-03T18:00,27.6,66,29.5,0,0,20
2021-01-03T19:00,27.3,70,30.7,0,2,56
2021-01-03T20:00,27.4,69,31.1,0,1,44
2021-01-03T21:00,27.3,70,31,0,1,44
2021-01-03T22:00,26.9,73,30.9,0,1,33
2021-01-03T23:00,26.1,77,29.9,0,1,26
2021-01-04T00:00,25.6,79,29.4,0,1,41
2021-01-04T01:00,25.2,81,29.1,0,1,29
2021-01-04T02:00,24.9,82,29,0,0,16
2021-01-04T03:00,24.6,81,28.1,0,0,7
2021-01-04T04:00,24.3,73,26.9,0,0,4
2021-01-04T05:00,24,70,26.1,0,0,6
2021-01-04T06:00,23.4,72,25.4,0,1,30
2021-01-04T07:00,24.2,71,26.8,0,0,2
2021-01-04T08:00,26.2,62,28.6,0,0,11
2021-01-04T09:00,27.9,59,30.7,0,0,16
2021-01-04T10:00,29.7,54,32.9,0,0,11
2021-01-04T11:00,31.4,49,35.6,0,0,5
2021-01-04T12:00,33.1,43,36.7,0,3,99
2021-01-04T13:00,32.6,46,35,0,2,73
2021-01-04T14:00,33.4,43,36.3,0,2,63
2021-01-04T15:00,33.3,43,35.1,0,2,63
2021-01-04T16:00,32.4,45,33.4,0,2,70
2021-01-04T17:00,29.5,55,30.8,0,3,85
2021-01-04T18:00,29,58,32.2,0,2,55
2021-01-04T19:00,27.7,72,31.5,0,3,88
2021-01-04T20:00,27.3,75,31.6,0.5,53,89
2021-01-04T21:00,27,77,31.9,0.3,51,76
2021-01-04T22:00,26.9,78,31.4,0.1,51,83
2021-01-04T23:00,26.8,73,30.5,0.1,51,89
2021-01-05T00:00,26.2,76,30,0,3,91
2021-01-05T01:00,25.8,77,29.6,0.4,51,74
2021-01-05T02:00,25.4,78,29,2.1,61,65
2021-01-05T03:00,25,78,28.4,0.4,51,76
2021-01-05T04:00,24.6,80,28.1,0,2,68
2021-01-05T05:00,24.3,82,28,0,1,37
2021-01-05T06:00,24,84,27.9,0,1,40
2021-01-05T07:00,24.7,79,28.6,0,0,19
2021-01-05T08:00,26.1,70,29.2,0,1,24
2021-01-05T09:00,27.4,66,30.6,0,0,16
2021-01-05T10:00,29,61,31.8,0,0,13
2021-01-05T11:00,31.1,53,33.6,0,1,46
2021-01-05T12:00,32.3,48,35,0,2,68
2021-01-05T13:00,32.8,46,34.8,0.1,51,47
2021-01-05T14:00,32.9,46,34.8,0.3,51,52
2021-01-05T15:00,32.5,47,34.2,0.4,51,64
2021-01-05T16:00,32.2,50,34.9,0.1,51,49
2021-01-05T17:00,31.3,53,34,0,1,45
2021-01-05T18:00,29.8,63,33.9,0.1,51,7
2021-01-05T19:00,29.2,67,34,0,0,19
2021-01-05T20:00,28.9,68,33.4,0,1,40
2021-01-05T21:00,28.4,68,32.5,0,1,28
2021-01-05T22:00,27.8,70,31.8,0,1,30
2021-01-05T23:00,27.1,75,31.4,0,0,19
2021-01-06T00:00,26.4,78,30.7,0,0,8
2021-01-06T01:00,25.7,75,29,0,0,6
2021-01-06T02:00,25.2,71,27.7,0,0,9
2021-01-06T03:00,24.6,70,26.8,0,0,14
2021-01-06T04:00,24.3,72,26.5,0,0,14
2021-01-06T05:00,24,74,26.4,0,0,9
2021-01-06T06:00,23.9,76,26.7,0,0,17
2021-01-06T07:00,24.7,74,28,0,1,36
2021-01-06T08:00,26,76,29.8,0,0,16
2021-01-06T09:00,27.8,71,31.9,0,0,9
2021-01-06T10:00,29.7,62,34.1,0,0,9
2021-01-06T11:00,31.3,53,36.2,0,1,23
2021-01-06T12:00,32.7,48,37.7,0,1,28
2021-01-06T13:00,33.2,46,37.5,0,1,41
2021-01-06T14:00,33.3,46,36.7,0,3,82
2021-01-06T15:00,33.1,46,36.1,0,1,44
2021-01-06T16:00,33.2,44,35.8,0,1,43
2021-01-06T17:00,32.5,44,35.1,0,1,43
2021-01-06T18:00,29.9,63,32.7,0,2,72
2021-01-06T19:00,28.4,71,32.2,0,2,69
2021-01-06T20:00,27.8,71,31.5,0.1,51,39
2021-01-06T21:00,27.5,71,30.9,0,2,66
2021-01-06T22:00,27.2,70,30.1,0,2,76
2021-01-06T23:00,26.9,71,29.8,0,2,71
2021-01-07T00:00,26.7,71,29.9,0,2,63
2021-01-07T01:00,26.7,70,30.4,0,2,68
2021-01-07T02:00,26.5,72,30.4,0,2,70
2021-01-07T03:00,26.1,73,29.7,0,1,36
2021-01-07T04:00,25.5,74,28.7,0,0,16
2021-01-07T05:00,24.9,75,28,0,0,16
2021-01-07T06:00,24.5,78,27.7,0,1,29
2021-01-07T07:00,25.2,74,28.3,0,0,8
2021-01-07T08:00,26.7,66,29.4,0,0,2
2021-01-07T09:00,28.4,59,31.3,0,0,1
2021-01-07T10:00,30.3,54,33.8,0,0,0
2021-01-07T11:00,31.9,45,35.6,0,0,2
2021-01-07T12:00,33,41,36.2,0,0,11
2021-01-07T13:00,34,38,37,0,0,16
2021-01-07T14:00,34.7,34,37.3,0,0,11
2021-01-07T15:00,35.2,32,36.5,0,0,15
2021-01-07T16:00,33.3,41,34.3,0,1,35
2021-01-07T17:00,30.1,54,30.9,0,0,1
2021-01-07T18:00,28.9,64,31.1,0,0,2
2021-01-07T19:00,27.1,69,29.8,0,1,38
2021-01-07T20:00,26.9,71,30,0,1,35
2021-01-07T21:00,27.1,71,31.2,0,2,52
2021-01-07T22:00,27.2,71,30.9,0,2,56
2021-01-07T23:00,26.7,73,30.6,0,1,35
2021-01-08T00:00,26.3,75,30.2,0,1,30
2021-01-08T01:00,25.6,79,29.8,0,1,34
2021-01-08T02:00,25.1,81,28.9,0,1,34
2021-01-08T03:00,24.5,83,28.2,0,1,34
2021-01-08T04:00,24.1,80,27.1,0,1,29
2021-01-08T05:00,23.8,68,25.2,0,0,20
2021-01-08T06:00,23.3,67,24.5,0,0,2
2021-01-08T07:00,24.1,68,26,0,0,19
2021-01-08T08:00,26.1,62,28.1,0,0,16
2021-01-08T09:00,27.8,59,30.3,0,0,15
2021-01-08T10:00,29.5,56,32.9,0,0,8
2021-01-08T11:00,31.1,51,35.6,0,0,15
2021-01-08T12:00,32.5,45,37,0,0,8
2021-01-08T13:00,33.4,42,37.3,0,0,4
2021-01-08T14:00,33.7,40,37,0,0,6
2021-01-08T15:00,34.2,38,36.3,0,0,12
2021-01-08T16:00,34.4,34,35.9,0,0,7
2021-01-08T17:00,31,56,33,0,0,5
2021-01-08T18:00,29.4,60,31.6,0,0,8
2021-01-08T19:00,28.5,65,31.6,0,1,35
2021-01-08T20:00,28,67,31.8,0,2,63
2021-01-08T21:00,27.8,68,31.9,0,1,38
2021-01-08T22:00,27.6,64,30.1,0,1,31
2021-01-08T23:00,26.8,53,27.2,0,1,31
2021-01-09T00:00,25.9,56,26.4,0,1,34
2021-01-09T01:00,25.4,58,26,0,1,27
2021-01-09T02:00,24.7,60,25.6,0,1,27
2021-01-09T03:00,24.1,62,25.2,0,1,28
2021-01-09T04:00,23.5,64,24.4,0,1,27
2021-01-09T05:00,23.1,65,24,0,0,8
2021-01-09T06:00,22.6,66,23.4,0,0,16
2021-01-09T07:00,23.4,66,24.7,0,1,22
2021-01-09T08:00,25.3,59,26.3,0,0,20
2021-01-09T09:00,26.6,56,28.1,0,1,24
2021-01-09T10:00,28,53,30.5,0,1,21
2021-01-09T11:00,29.2,49,32.2,0,0,6
2021-01-09T12:00,30.8,44,34.2,0,0,9
2021-01-09T13:00,31.6,40,34,0,2,57
2021-01-09T14:00,32.5,37,34.5,0,1,34
2021-01-09T15:00,32.4,39,33.2,0,1,44
2021-01-09T16:00,31.8,42,32.6,0,1,46
2021-01-09T17:00,29.5,57,30.7,0,1,28
2021-01-09T18:00,27.8,63,29.7,0,0,10
2021-01-09T19:00,27,67,29.3,0,1,37
2021-01-09T20:00,26.5,69,29.2,0,1,31
2021-01-09T21:00,26.1,70,29.1,0,0,15
2021-01-09T22:00,25.9,71,29.4,0,1,27
2021-01-09T23:00,25.8,71,29.3,0,1,36
2021-01-10T00:00,25.4,71,28.4,0,1,22
2021-01-10T01:00,24.8,67,27.1,0,0,15
2021-01-10T02:00,24.3,64,26.1,0,0,20
2021-01-10T03:00,23.7,65,25.3,0,1,22
2021-01-10T04:00,23,65,24.3,0,1,25
2021-01-10T05:00,22.5,65,23.4,0,1,27
2021-01-10T06:00,21.8,67,22.4,0,0,16
2021-01-10T07:00,22.7,65,23.7,0,1,34
2021-01-10T08:00,24.3,63,26,0,1,45
2021-01-10T09:00,25.9,59,28.3,0,1,36
2021-01-10T10:00,27.6,55,30.1,0,1,30
2021-01-10T11:00,29.5,50,33.5,0,1,28
2021-01-10T12:00,31.1,45,34.6,0,1,26
2021-01-10T13:00,32.2,42,35.3,0,2,51
2021-01-10T14:00,32.7,40,34.7,0,2,62
2021-01-10T15:00,32.9,37,33.9,0,1,44
2021-01-10T16:00,32.7,35,33.1,0,0,14
2021-01-10T17:00,32.6,34,33.8,0,1,21
2021-01-10T18:00,28.1,62,29.2,0,1,38
2021-01-10T19:00,26.8,66,28.9,0,1,49
2021-01-10T20:00,26.6,68,29.2,0,1,29
2021-01-10T21:00,26.1,68,28.7,0,1,29
2021-01-10T22:00,25.5,71,28.3,0,1,37
2021-01-10T23:00,25.2,72,28.5,0,1,41
2021-01-11T00:00,25.2,72,28.7,0,0,17
2021-01-11T01:00,24.8,74,28.3,0,0,1
2021-01-11T02:00,24.1,77,27.5,0,0,3
2021-01-11T03:00,23.4,77,26,0,0,11
2021-01-11T04:00,22.7,71,24.2,0,1,22
2021-01-11T05:00,22,67,22.8,0,1,23
2021-01-11T06:00,21.3,69,21.9,0,0,11
2021-01-11T07:00,22.3,68,23.5,0,0,2
2021-01-11T08:00,24.4,59,25.5,0,0,16
2021-01-11T09:00,26.4,55,28,0,1,22
2021-01-11T10:00,28.3,51,30.7,0,0,20
2021-01-11T11:00,30.2,45,33.5,0,1,22
2021-01-11T12:00,31.6,41,35.5,0,1,28
2021-01-11T13:00,32.9,37,36.2,0,1,26
2021-01-11T14:00,34.1,33,36.2,0,2,59
2021-01-11T15:00,34.3,32,34.9,0,3,80
2021-01-11T16:00,34.1,32,34.4,0,1,43
2021-01-11T17:00,33.1,34,32,0,1,38
2021-01-11T18:00,31.3,38,29.6,0,1,34
2021-01-11T19:00,28.6,59,30.4,0,3,92
2021-01-11T20:00,26.6,68,28.7,0,2,53
2021-01-11T21:00,26.4,67,29.2,0,2,57
2021-01-11T22:00,26.4,67,29.3,0,1,50
2021-01-11T23:00,26,59,26.9,0,1,31
2021-01-12T00:00,24.8,55,24.9,0,1,30
2021-01-12T01:00,24.1,58,24.4,0,1,30
2021-01-12T02:00,23.4,58,23.2,0,1,30
2021-01-12T03:00,22.8,59,22.6,0,1,29
2021-01-12T04:00,22.3,60,22.3,0,1,26
2021-01-12T05:00,21.8,61,21.8,0,1,25
2021-01-12T06:00,21.5,61,21.3,0,1,21
2021-01-12T07:00,22.1,61,21.9,0,1,30
2021-01-12T08:00,23.6,55,23,0,0,17
2021-01-12T09:00,25.3,51,24.9,0,1,20
2021-01-12T10:00,27.3,47,27.6,0,0,9
2021-01-12T11:00,29.1,42,30.4,0,0,19
2021-01-12T12:00,30.5,39,32.4,0,0,19
2021-01-12T13:00,31.5,35,33.3,0,1,23
2021-01-12T14:00,32.3,32,33.2,0,0,16
2021-01-12T15:00,32.9,29,32.4,0,0,2
2021-01-12T16:00,32.4,30,31.5,0,0,1
2021-01-12T17:00,32,31,30.5,0,0,11
2021-01-12T18:00,29.5,36,29.3,0,0,17
2021-01-12T19:00,26.1,63,27.8,0,1,20
2021-01-12T20:00,25.5,63,27.5,0,0,8
2021-01-12T21:00,25.2,63,27.5,0,1,42
2021-01-12T22:00,24.9,64,27,0,3,89
2021-01-12T23:00,24.3,54,24.3,0,0,5
2021-01-13T00:00,23,55,22.8,0,0,0
2021-01-13T01:00,22.2,58,22.1,0,0,0
2021-01-13T02:00,21.5,59,21.3,0,0,2
2021-01-13T03:00,20.9,60,20.7,0,0,2
2021-01-13T04:00,20.3,61,20,0,0,4
2021-01-13T05:00,19.8,62,19.5,0,0,0
2021-01-13T06:00,19.4,63,19.1,0,0,0
2021-01-13T07:00,19.8,62,19.7,0,0,14
2021-01-13T08:00,21.7,56,21.7,0,1,30
2021-01-13T09:00,23.8,52,23.8,0,1,21
2021-01-13T10:00,25.7,49,26.5,0,0,8
2021-01-13T11:00,27.4,46,29.4,0,1,25
2021-01-13T12:00,28.8,43,31.4,0,1,28
2021-01-13T13:00,29.9,41,32,0,1,28
2021-01-13T14:00,30.5,39,32.1,0,1,27
2021-01-13T15:00,30.8,39,31.6,0,1,34
2021-01-13T16:00,30.4,39,30.6,0,0,3
2021-01-13T17:00,29.9,40,29.9,0,0,2
2021-01-13T18:00,28.8,43,29,0,0,1
